Soil_pH,Soil_Moisture,Organic_Carbon,Electrical_Conductivity,Temperature_C,Humidity,Rainfall_mm,Sunlight_Hours,Wind_Speed_kmh,Field_Area_hectare,Previous_Irrigation_mm,Soil_Type_Loamy,Soil_Type_Sandy,Soil_Type_Silt,Crop_Type_Maize,Crop_Type_Potato,Crop_Type_Rice,Crop_Type_Sugarcane,Crop_Type_Wheat,Crop_Growth_Stage_Harvest,Crop_Growth_Stage_Sowing,Crop_Growth_Stage_Vegetative,Season_Rabi,Season_Zaid,Irrigation_Type_Drip,Irrigation_Type_Rainfed,Irrigation_Type_Sprinkler,Water_Source_Rainwater,Water_Source_Reservoir,Water_Source_River,Mulching_Used_Yes,Region_East,Region_North,Region_South,Region_West,Irrigation_Need
7.4,31.34,1.51,0.96,40.46,69.12,2260.5,4.99,17.39,2.52,70.88,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,2
5.54,56.58,0.54,2.48,31.07,79.12,1300.35,10.34,9.87,6.77,62.03,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,1
7.3,58.33,1.36,1.64,39.48,29.83,29.26,9.56,19.0,14.71,60.46,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,2
6.77,64.01,1.53,3.48,41.05,84.24,1280.83,8.78,12.46,11.39,103.8,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,1
5.89,17.78,0.58,0.97,35.79,54.34,1850.82,4.94,8.67,12.85,95.05,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,2
6.03,23.58,1.0,3.26,28.9,27.82,281.74,8.99,12.48,6.15,6.03,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,0
6.04,37.31,0.68,3.21,37.65,78.1,737.68,7.9,19.12,8.19,77.37,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,True,False,2
6.26,28.4,0.34,2.64,13.57,57.59,167.13,4.22,2.89,13.63,59.59,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,True,False,False,1
5.79,25.69,1.17,0.97,34.49,57.53,77.04,9.51,14.86,11.5,15.44,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,2
6.64,64.32,1.5,0.54,33.74,70.76,888.32,10.11,3.39,5.37,58.31,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,2
5.87,30.83,1.51,2.01,28.8,52.57,945.51,10.59,13.32,9.84,112.87,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,True,True,False,False,False,1
5.63,13.89,1.4,0.13,31.54,85.87,2327.28,8.84,10.87,8.77,6.33,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,2
7.96,10.35,0.36,1.4,17.75,60.27,1575.34,4.35,13.62,2.27,8.22,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,2
6.27,13.87,0.66,2.87,24.08,48.81,90.74,9.37,5.36,11.45,68.57,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,True,False,False,False,2
7.92,51.28,0.85,3.04,14.7,90.71,529.29,5.36,13.23,12.23,70.67,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,1
7.33,61.93,0.73,3.17,18.69,61.94,804.08,9.96,13.23,6.13,45.51,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,1
6.07,50.88,1.16,2.89,19.22,79.43,442.79,4.01,15.9,3.5,62.54,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,1
7.56,9.65,1.29,0.67,34.01,68.86,1343.16,4.02,13.33,12.09,3.01,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,2
4.84,41.58,1.16,1.3,24.23,57.56,688.39,9.82,11.52,6.59,44.37,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,1
7.88,27.3,1.13,2.23,35.39,68.93,1506.56,9.14,10.57,5.61,42.32,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,2
6.45,12.22,1.54,1.33,19.8,41.89,1993.29,6.16,8.27,3.27,100.31,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,2
5.53,44.72,1.4,2.68,30.37,77.91,184.08,7.6,5.47,12.27,48.58,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,1
5.92,12.04,0.56,0.25,15.66,58.01,1190.95,5.81,16.85,2.92,25.66,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,2
8.02,24.03,1.51,0.96,32.69,74.91,924.56,5.01,3.54,12.15,33.67,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,2
8.12,40.77,1.37,0.81,40.28,31.83,1340.38,5.28,5.12,3.45,11.73,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,1
7.37,34.9,1.25,2.25,26.7,81.64,3.88,6.71,5.84,9.33,108.41,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,1
7.06,27.02,0.88,1.11,30.63,75.93,1409.01,4.95,8.67,1.97,18.09,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
7.87,40.63,1.05,3.4,19.74,53.83,72.51,5.57,8.71,5.74,74.34,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
7.91,30.03,0.56,0.55,38.04,55.89,14.96,5.72,3.58,9.84,40.1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,2
5.85,9.5,1.12,0.87,35.88,76.18,245.92,8.93,11.01,7.56,105.34,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
7.93,64.98,1.15,2.74,15.55,62.88,656.09,6.02,18.07,0.46,37.88,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,1
6.0,40.9,0.8,2.57,32.94,32.86,2199.61,10.05,7.72,12.51,111.46,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,1
8.06,45.74,0.93,2.59,32.06,64.42,892.06,7.18,11.16,8.66,84.53,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,True,False,True,False,False,2
5.19,53.5,1.34,2.46,37.13,62.57,1956.6,9.25,5.82,8.83,22.1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,False,1
5.76,50.82,0.73,3.45,28.11,58.34,1064.95,9.71,7.41,14.59,119.56,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1
5.14,61.57,1.47,2.81,13.13,93.54,288.93,4.95,1.82,5.76,29.52,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1
5.76,32.28,1.34,1.98,30.9,37.92,1877.11,8.87,0.73,4.75,70.09,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
7.75,48.77,0.47,1.91,26.39,54.48,227.19,5.01,15.6,1.22,66.98,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,1
5.64,12.47,0.96,2.56,40.88,53.51,849.34,5.47,16.16,10.97,115.09,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,2
5.92,28.77,1.07,1.36,36.39,36.38,1122.74,6.3,15.72,11.96,91.04,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,1
7.74,39.94,1.26,0.91,15.51,71.4,1693.4,4.7,17.17,6.31,72.05,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2
7.55,61.1,1.09,3.47,18.45,35.5,1580.58,6.34,12.5,0.47,76.55,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1
7.37,45.21,0.54,3.11,23.79,68.51,1040.32,10.62,11.3,10.69,50.31,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,2
7.12,8.33,1.19,1.47,25.25,50.88,265.01,10.03,4.11,11.07,47.01,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,2
4.85,56.01,1.23,2.13,33.85,46.91,1802.8,8.09,2.35,6.49,76.91,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,1
6.01,55.9,0.81,2.32,38.24,86.71,821.79,7.91,14.51,7.45,85.71,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,2
5.07,43.82,1.56,2.47,17.07,78.91,1743.55,5.58,13.2,4.19,19.11,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,True,False,False,False,1
5.3,33.08,0.66,1.87,35.02,37.5,355.92,5.84,4.08,2.62,32.81,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,1
6.28,61.56,0.65,2.11,36.1,83.83,339.01,9.99,9.87,7.87,112.16,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,False,1
5.36,58.99,1.07,0.75,40.64,36.37,310.75,5.68,1.52,14.41,83.88,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,1
6.32,16.29,1.35,2.19,14.85,48.23,732.84,10.67,12.83,4.02,25.95,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,2
4.93,10.65,0.57,3.06,16.97,33.43,1151.44,10.72,14.47,4.53,51.66,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,True,False,False,False,1
5.25,62.64,0.46,2.19,33.52,78.25,1525.16,8.1,5.2,5.57,92.44,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,1
5.38,48.39,1.3,0.77,22.57,47.73,1774.65,8.12,7.52,2.12,104.78,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,1
7.91,45.74,0.38,0.83,27.28,31.5,862.86,4.7,12.19,2.86,45.85,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,1
6.38,28.21,0.4,1.07,28.6,31.99,1914.95,6.45,7.36,7.91,69.12,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,1
6.62,47.52,1.24,2.21,27.08,62.82,687.92,7.45,8.94,1.6,13.88,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,1
4.8,39.25,0.56,2.17,26.87,73.79,1709.05,6.03,1.09,14.82,55.73,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,1
6.59,30.52,0.8,2.28,32.92,75.19,181.33,7.73,4.01,5.36,111.94,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,1
5.85,42.92,1.12,2.64,38.03,80.05,1088.65,6.47,5.67,9.32,23.21,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,1
7.93,26.64,1.06,2.82,36.42,51.62,1857.85,10.09,16.82,4.9,31.59,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,1
7.07,55.86,0.66,2.99,40.92,33.66,1022.48,7.45,2.93,14.78,54.77,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,1
6.6,43.91,1.48,3.44,28.01,49.44,1459.28,4.0,6.11,1.83,23.59,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,1
4.94,61.71,0.43,2.24,25.07,60.05,455.38,7.09,12.4,2.07,87.0,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,2
7.81,17.5,1.29,1.61,12.03,32.05,1056.01,9.63,10.05,13.03,46.32,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,2
6.39,51.75,1.5,0.93,20.35,68.13,1639.54,8.47,19.43,8.69,28.31,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1
8.2,25.17,1.14,2.79,25.03,62.52,970.62,7.73,4.57,0.37,105.15,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,1
6.49,33.96,1.29,2.03,33.09,84.01,2390.78,6.85,17.87,0.55,18.82,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,1
6.97,59.74,1.1,2.81,14.62,59.87,110.71,5.03,17.65,12.32,49.97,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,2
5.93,58.01,0.66,3.2,26.05,53.11,637.69,5.51,5.82,12.07,117.86,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,1
7.6,38.85,0.56,1.73,31.97,90.95,1130.59,10.25,6.01,10.64,105.75,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,1
7.75,58.96,1.09,2.1,38.55,55.83,1739.87,8.12,8.49,9.48,1.94,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,1
8.08,22.13,0.33,2.51,41.65,73.84,1721.66,4.14,2.48,11.74,15.11,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,2
7.84,21.08,0.84,1.02,32.45,65.83,2100.43,7.87,14.24,8.92,54.11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,0
7.57,34.92,1.49,1.44,35.37,47.08,2346.49,10.6,19.24,11.8,108.88,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,1
5.12,25.95,0.33,3.12,21.49,37.57,898.99,8.64,12.75,3.28,19.94,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,1
5.3,36.5,0.76,1.78,37.7,38.69,248.63,10.12,2.11,10.94,41.28,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,1
6.77,63.62,1.57,2.81,28.28,28.5,508.47,7.41,14.92,1.8,90.47,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,1
6.1,52.93,1.19,1.22,12.71,40.07,84.72,8.68,11.02,4.27,71.6,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,2
8.2,24.47,0.35,2.16,16.0,58.45,732.55,7.28,11.6,5.5,45.14,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,2
7.97,35.13,1.39,1.93,28.36,56.31,653.58,8.21,19.25,6.78,114.39,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,2
